Datum,Kl,Essingeleden,Hornsgatan innerstadsgata,Sveav�gen innerstadsgata,Uppsala innerstadsgata,Torkel Knutssonsgatan t�tort,Norr Malma landsbygd,Folkungagatan innerstadsgata,Uppsala t�tort,
2015-04-24,23:00,2.38277,4.87274,11.3987,-0.0660499,1.97352,0.319,0,1.43997,
2015-04-25,00:00,0.2623,4.50874,7.384,2.86372,1.2658,1.42,0,2.33025,
2015-04-25,01:00,0.674974,5.62949,3.34325,1.903,1.76047,2.429,0,2.97124,
2015-04-25,02:00,2.22132,4.18299,3.88375,6.82299,2.335,2.222,0,4.075,
2015-04-25,03:00,3.4625,5.98199,4.76849,5.21749,4.06725,1.858,0,4.923,
2015-04-25,04:00,2.5335,6.62524,4.67799,3.594,3.50875,1.719,0,5.72824,
2015-04-25,05:00,2.0805,5.27125,1.73002,2.269,3.36475,1.593,0,3.71175,
2015-04-25,06:00,3.04124,6.06799,2.11,3.36675,3.78675,2.625,0,4.29824,
2015-04-25,07:00,3.65475,5.96474,4.02249,4.587,4.77049,3.771,0,4.39774,
2015-04-25,08:00,4.64224,5.74374,2.95247,5.72974,3.03474,5.05199,0,5.3295,
2015-04-25,09:00,4.50324,5.23975,2.824,5.68724,5.77824,5.881,0,4.55699,
2015-04-25,10:00,3.296,4.938,0.415549,4.1095,2.43901,4.481,0,4.6965,
2015-04-25,11:00,6.22199,8.20399,7.25124,3.99075,7.63599,3.176,0,2.25042,
2015-04-25,12:00,7.79574,10.133,6.44975,7.10849,10.1232,5.022,0,7.71649,
2015-04-25,13:00,9.20549,10.8025,8.58849,8.70473,10.2085,6.865,0,12.4025,
2015-04-25,14:00,7.11599,8.83099,10.255,8.21423,4.25074,7.09399,0,8.00249,
2015-04-25,15:00,7.71275,8.59474,4.57475,8.28374,6.36974,7.155,0,8.27074,
2015-04-25,16:00,9.55875,9.23399,7.79874,12.935,5.034,7.634,0,13.465,
2015-04-25,17:00,9.46274,11.6625,9.87848,11.675,9.29799,7.98199,0,11.9575,
2015-04-25,18:00,8.96199,10.6492,9.32498,10.6425,7.52499,8.95399,0,12.2925,
2015-04-25,19:00,8.60423,12.8775,12.0367,9.63274,10.76,9.98099,0,9.32173,
2015-04-25,20:00,12.3992,14.2925,13.1875,9.78123,11.89,9.743,0,11.1157,
2015-04-25,21:00,12.4825,16.28,17.215,10.855,12.84,9.782,0,11.8925,
2015-04-25,22:00,13.6875,17.6075,15.87,11.515,14.335,10.43,0,12.4425,
2015-04-25,23:00,15.555,17.9675,16.8575,13.1875,14.525,11.07,0,14.525,
2015-04-26,00:00,18.1275,20.585,20.845,15.305,17.4025,12.7,0,17.26,
2015-04-26,01:00,20.105,24.18,22.2825,16.4025,22.24,14.33,0,16.8175,
2015-04-26,02:00,19.46,25.925,22.8575,16.065,22.0325,15.28,0,17.865,
2015-04-26,03:00,20.16,25.3025,22.33,17.7125,22.58,16.21,0,18.4075,
2015-04-26,04:00,19.055,22.225,18.7075,18.3275,21.0325,18.05,0,18.8375,
2015-04-26,05:00,18.1725,20.3125,16.69,18.7425,20.005,19.74,0,18.05,
2015-04-26,06:00,17.94,19.15,17.115,19.1525,17.91,21.79,0,18.03,
2015-04-26,07:00,17.285,18.0825,17.07,18.3925,17.125,23.54,0,18.6125,
2015-04-26,08:00,13.2875,16.8875,14.5725,16.3725,15.76,19.89,0,15.115,
2015-04-26,09:00,12.8525,14.67,13.9925,12.61,12.9075,16.54,0,9.29048,
2015-04-26,10:00,10.7082,9.51173,8.12698,8.48048,9.46799,12.82,0,6.36874,
2015-04-26,11:00,0,11.7443,7.19266,9.05899,0,9.28999,0,0,
2015-04-26,12:00,0,2.75775,0,5.7055,5.32666,3.797,0,0,
2015-04-26,13:00,0,7.31924,8.75174,6.29524,4.76125,0,0,2.24233,
2015-04-26,14:00,6.34124,8.34024,8.05049,5.68874,2.811,1.951,0,2.3245,
2015-04-26,15:00,6.883,8.57849,7.80824,6.619,5.52149,4.964,0,3.94425,
2015-04-26,16:00,4.42649,7.71999,2.95649,6.56699,2.77042,6.479,0,5.578,
2015-04-26,17:00,3.8981,7.021,2.74575,3.8675,3.30075,8.48799,0,4.53683,
2015-04-26,18:00,6.97575,8.53249,3.91999,5.23174,5.90725,7.44099,0,8.20724,
2015-04-26,19:00,8.58324,11.635,7.87024,5.80099,8.63748,6.447,0,8.83748,
2015-04-26,20:00,7.17999,10.595,9.65123,7.01274,6.91425,6.264,0,8.71948,
2015-04-26,21:00,8.27324,8.65898,4.88425,6.25024,7.58025,5.75,0,7.63524,
2015-04-26,22:00,6.46799,9.60048,4.062,5.84924,5.40749,5.657,0,6.59799,
2015-04-26,23:00,6.03075,9.21774,7.51274,3.85775,5.40524,5.045,0,3.201,
2015-04-27,00:00,2.899,6.18749,2.28352,2.595,4.12924,4.661,0,2.802,
2015-04-27,01:00,4.5675,4.95224,3.75475,2.755,4.96049,3.915,0,4.50099,
2015-04-27,02:00,3.21899,5.42825,2.8508,2.429,4.20324,2.955,0,4.04399,
2015-04-27,03:00,4.96249,5.14549,3.87325,1.546,4.50949,2.563,0,3.3875,
2015-04-27,04:00,1.848,6.84249,3.02607,2.9275,3.42599,2.728,0,3.48,
2015-04-27,05:00,2.00175,4.20999,3.16624,2.353,2.3385,2.544,0,3.52375,
2015-04-27,06:00,2.65525,5.99924,3.5355,2.99675,2.4595,1.983,0,2.99075,
2015-04-27,07:00,5.54549,9.28349,5.55099,3.999,5.78625,1.671,0,3.66575,
2015-04-27,08:00,2.968,14.735,4.75524,3.625,5.78974,1.476,0,1.88452,
2015-04-27,09:00,2.84075,11.161,0.983474,3.2065,1.95,1.299,0,2.05745,
2015-04-27,10:00,1.75675,5.9025,-1.003,3.17775,-1.671,1.7,0,1.15825,
2015-04-27,11:00,3.44567,9.57474,1.79787,3.04425,2.9645,2.307,0,1.2955,
2015-04-27,12:00,4.85774,5.57574,-0.359499,0.37441,4.16549,2.607,0,-2.10253,
2015-04-27,13:00,1.4639,5.35349,3.02635,4.08424,3.41145,2.983,0,3.59325,
2015-04-27,14:00,4.58025,11.2175,3.3915,2.47525,5.7195,3.675,0,4.00124,
2015-04-27,15:00,6.60249,11.747,5.67974,3.19675,10.7775,4.029,0,4.02924,
2015-04-27,16:00,8.88348,6.21024,4.17574,3.30574,3.92675,3.2,0,1.49007,
2015-04-27,17:00,5.32674,4.45224,4.0525,2.657,0,2.465,0,3.0225,
2015-04-27,18:00,2.80624,3.8585,3.65649,2.16475,0,2.858,0,1.56687,
2015-04-27,19:00,7.39724,7.77274,6.02274,3.194,5.40399,3.261,0,2.5765,
2015-04-27,20:00,7.78699,8.32524,8.57423,3.8895,7.10824,4.58199,0,5.83299,
2015-04-27,21:00,5.68699,9.47899,10.5117,4.9725,6.72099,6.029,0,5.63774,
2015-04-27,22:00,4.197,5.81399,6.28925,4.9735,0.0888898,5.03899,0,5.78699,
2015-04-27,23:00,4.91525,7.97699,6.657,3.9965,6.01025,3.809,0,5.30099,
2015-04-28,00:00,4.231,5.7785,4.68199,3.617,2.99075,3.251,0,4.45799,
2015-04-28,01:00,3.31499,7.35299,3.1605,3.0565,5.56599,2.632,0,4.22775,
2015-04-28,02:00,3.003,6.72924,3.13975,3.94075,3.9325,2.551,0,4.716,
2015-04-28,03:00,3.52999,6.491,3.47,4.13774,6.019,2.578,0,4.77974,
2015-04-28,04:00,4.18299,6.58199,5.18575,4.23174,5.86024,2.567,0,4.35449,
2015-04-28,05:00,2.6435,5.37524,3.457,3.59175,4.02024,2.527,0,2.8995,
2015-04-28,06:00,5.58749,6.4315,5.41325,3.99524,2.21949,2.919,0,4.44849,
2015-04-28,07:00,5.99049,7.19949,6.29199,5.01699,3.05475,3.193,0,5.0245,
2015-04-28,08:00,3.61475,8.30023,1.69247,7.53624,2.5238,3.034,0,4.74924,
2015-04-28,09:00,1.8235,4.4875,1.33305,11.24,0.681499,2.729,0,2.282,
2015-04-28,10:00,3.9085,5.47549,-0.683325,10.3175,1.1905,1.023,0,-0.31745,
2015-04-28,11:00,2.61891,5.59974,-1.11837,10.884,3.3125,-0.3997,0,-1.21767,
2015-04-28,12:00,3.18503,3.59097,5.36549,7.17724,-0.60425,-0.1702,0,-4.33074,
2015-04-28,13:00,4.35059,4.92349,4.32475,4.99277,0.487949,0.1288,0,4.13436,
2015-04-28,14:00,-0.2443,4.04624,1.59672,3.32275,-0.133499,3.057,0,2.1678,
2015-04-28,15:00,0.00678992,4.80797,0.1745,4.2915,-2.11556,6.10899,0,-0.0268497,
2015-04-28,16:00,1.1217,5.85275,3.7135,1.3955,1.43375,4.49799,0,2.40007,
2015-04-28,17:00,3.72225,8.73299,2.87307,6.24124,1.7313,2.818,0,8.79498,
2015-04-28,18:00,0,11.048,8.09648,11.3417,0,3.663,0,4.75999,
2015-04-28,19:00,4.99466,16.3535,7.27174,6.82324,2.90223,4.48199,0,8.44724,
2015-04-28,20:00,6.22399,7.95899,4.02225,3.47375,4.52325,4.06499,0,4.39099,
2015-04-28,21:00,5.70899,6.81774,4.92299,3.3395,3.94425,3.723,0,3.80125,
2015-04-28,22:00,6.99974,8.12999,7.22199,3.77375,6.82499,3.724,0,2.31475,
2015-04-28,23:00,5.16949,6.09699,4.53024,7.03699,3.67175,3.56,0,5.71049,
2015-04-29,00:00,3.53775,8.44649,2.5225,5.27249,4.95824,2.926,0,5.41724,
2015-04-29,01:00,5.18674,8.42123,3.19775,4.52699,5.21175,2.162,0,4.97299,
2015-04-29,02:00,5.38274,7.83424,3.75075,4.17699,4.39799,2.066,0,4.8185,
2015-04-29,03:00,4.64375,7.91199,7.51599,3.416,5.39524,1.881,0,2.929,
2015-04-29,04:00,4.605,8.78275,4.80024,4.0395,8.71924,1.552,0,3.6245,
2015-04-29,05:00,2.1025,5.03699,5.68649,4.01824,3.21099,1.331,0,3.7275,
2015-04-29,06:00,3.13125,5.20399,2.57407,2.4975,3.71875,1.318,0,1.36097,
2015-04-29,07:00,4.97699,5.20124,1.38237,5.714,2.0735,1.623,0,0.899124,
2015-04-29,08:00,4.10149,8.45049,2.96875,6.1925,1.49742,1.216,0,3.24125,
2015-04-29,09:00,7.02,10.5075,4.3335,6.06975,5.50774,0.5959,0,4.71424,
2015-04-29,10:00,5.519,6.86399,5.01799,4.52049,2.87175,0.8314,0,3.05,
2015-04-29,11:00,2.62475,6.53224,3.4024,4.05599,3.67625,0.7458,0,3.95504,
2015-04-29,12:00,3.73899,5.2615,-0.118482,2.6015,3.6475,-0.07934,0,1.57272,
2015-04-29,13:00,1.537,4.92374,-1.7926,2.513,0,-0.3439,0,1.21117,
2015-04-29,14:00,0,4.41425,0,0.345026,0,2.207,0,-3.4622,
2015-04-29,15:00,0,5.10249,5.96924,1.06387,0,5.114,0,-0.666666,
2015-04-29,16:00,2.84366,5.11275,3.489,4.97025,0.634133,2.504,0,-0.385399,
2015-04-29,17:00,0.17035,7.11299,2.88825,3.58875,3.48384,0.689099,0,4.39677,
2015-04-29,18:00,10.0945,11.5162,0,2.54475,9.92973,0.7506,0,6.05849,
2015-04-29,19:00,4.894,6.19225,7.48133,3.04325,4.59699,0.496,0,1.40295,
2015-04-29,20:00,0.12547,3.5145,-1.61252,1.89865,-0.0261497,1.349,0,3.08675,
2015-04-29,21:00,4.36924,4.03324,1.04542,2.1921,1.78045,2.394,0,0.971174,
2015-04-29,22:00,2.67525,5.23199,2.27525,0.35755,2.63752,1.164,0,0.405925,
2015-04-29,23:00,2.9715,4.8895,2.91994,-1.4815,2.10458,0.4765,0,-1.20332,
2015-04-30,00:00,1.65825,7.22949,1.01352,1.25925,3.30724,0.7,0,-0.500294,
2015-04-30,01:00,-1.9992,1.49302,0.170174,1.886,0.35955,0.4683,0,2.97972,
2015-04-30,02:00,0.238625,3.685,1.46725,0.996923,1.67985,0.4059,0,3.969,
2015-04-30,03:00,1.75515,8.89374,2.971,1.65325,3.89125,0.1937,0,1.912,
2015-04-30,04:00,3.91299,7.94974,1.9688,1.1566,2.90845,0.1663,0,0.0300249,
2015-04-30,05:00,1.00827,5.41699,3.27824,-0.00447524,1.19975,0.2244,0,0.555349,
2015-04-30,06:00,1.47107,4.50949,1.64092,2.50075,0.89757,1.634,0,2.2705,
2015-04-30,07:00,2.56597,6.19775,5.43925,3.5985,3.3485,3.238,0,1.71575,
2015-04-30,08:00,6.57749,8.26974,4.11475,4.72174,5.59975,2.306,0,2.37447,
2015-04-30,09:00,7.33349,8.60074,5.60449,4.13725,7.55899,1.244,0,2.495,
2015-04-30,10:00,7.04199,8.91924,9.44473,4.89224,5.64024,5.238,0,1.84825,
2015-04-30,11:00,4.66449,5.27974,5.07899,5.10549,-0.6085,9.213,0,3.835,
2015-04-30,12:00,2.89415,4.438,5.32999,14.9517,-0.292999,5.85799,0,1.9638,
2015-04-30,13:00,6.28799,7.07899,9.18274,1.81887,4.97474,2.635,0,1.696,
2015-04-30,14:00,6.89199,8.08073,0,4.52824,6.29974,11.16,0,2.01485,
2015-04-30,15:00,5.32999,4.5975,4.16975,5.25825,5.7775,19.58,0,4.05049,
2015-04-30,16:00,7.59698,8.38023,6.46524,5.06974,6.73574,14.33,0,5.62049,
2015-04-30,17:00,8.62674,8.43649,6.603,6.95149,6.04475,9.189,0,6.92049,
2015-04-30,18:00,10.3332,11.1715,7.41824,8.90324,11.5185,8.19199,0,10.2437,
2015-04-30,19:00,11.865,11.105,15.3675,0,11.845,7.083,0,9.65799,
2015-04-30,20:00,11.3825,13.575,13.47,0,14.285,8.28499,0,12.415,
2015-04-30,21:00,12.05,14.6575,12.92,0,14.1125,9.59099,0,13.9375,
2015-04-30,22:00,12.0367,14.6825,11.94,0,13.29,8.48,0,14.5075,
2015-04-30,23:00,9.55324,12.3625,12.415,0,13.355,7.145,0,15.2675,
2015-05-01,00:00,8.10049,11.08,9.92024,0,9.75699,7.489,0,10.9817,
2015-05-01,01:00,11.12,12.515,8.97273,0,9.61699,7.723,0,13.3625,
2015-05-01,02:00,9.82399,10.9575,4.9455,0,11.91,5.739,0,12.685,
2015-05-01,03:00,9.30998,11.1462,6.40849,0,10.89,3.735,0,12.71,
2015-05-01,04:00,7.69899,8.91998,7.18825,0,11.0745,4.64999,0,10.7127,
2015-05-01,05:00,6.84824,7.79925,4.62749,0,6.57349,5.52299,0,6.4443,
2015-05-01,06:00,5.87,7.64724,3.93425,0,6.54749,6.45599,0,4.3315,
2015-05-01,07:00,6.5695,7.75049,6.01899,0,8.32449,7.517,0,5.89349,
2015-05-01,08:00,6.55799,10.1627,6.20975,0,7.11874,7.729,0,5.47449,
2015-05-01,09:00,12.146,10.0587,7.14849,0,6.47475,7.806,0,3.55725,
2015-05-01,10:00,8.94598,11.3985,5.97449,0,11.3392,7.875,0,3.2115,
2015-05-01,11:00,11.6335,14.31,11.885,0,11.3332,8.12199,0,3.609,
2015-05-01,12:00,8.21948,10.4305,5.07974,0,8.28398,8.44699,0,5.32075,
2015-05-01,13:00,13.215,14.465,7.5835,0,14.8775,8.765,0,9.16748,
2015-05-01,14:00,13.955,19.8575,21.99,0,16.71,7.631,0,7.134,
2015-05-01,15:00,15.4675,17.965,9.23048,0,13.0855,6.55499,0,3.58625,
2015-05-01,16:00,12.6222,11.2925,4.21126,0,8.77974,19.36,0,5.98149,
2015-05-01,17:00,15.3475,11.3375,14.86,0,10.2082,32.21,0,8.83348,
2015-05-01,18:00,8.95799,12.07,8.61449,0,10.9905,22.43,0,8.19675,
2015-05-01,19:00,10.8457,13.9025,9.03224,0,12.8375,12.66,0,6.45024,
2015-05-01,20:00,9.79724,15.2775,10.638,0,13.9425,10.59,0,7.39649,
2015-05-01,21:00,8.02049,13.4285,10.6102,6.14833,11.4337,8.62299,0,6.68075,
2015-05-01,22:00,9.31323,11.9375,10.5792,6.74599,9.78624,7.755,0,5.40849,
2015-05-01,23:00,7.14349,11.3275,10.645,5.75299,8.30049,6.759,0,5.939,
2015-05-02,00:00,6.77349,10.49,5.70775,6.93124,9.82898,6.96,0,7.5975,
2015-05-02,01:00,7.23349,10.2825,6.61324,6.60574,7.44424,6.98499,0,5.51274,
2015-05-02,02:00,5.93275,8.85399,7.56625,5.19174,6.383,6.38799,0,4.243,
2015-05-02,03:00,3.0085,8.62248,0.341575,5.06174,6.866,5.451,0,3.953,
2015-05-02,04:00,4.4425,7.62849,3.008,4.30924,5.10299,5.409,0,3.3535,
2015-05-02,05:00,3.64275,7.58599,3.75475,2.332,5.34599,5.376,0,2.21327,
2015-05-02,06:00,5.93424,9.12724,5.43174,5.06024,8.30574,5.51299,0,2.98375,
2015-05-02,07:00,6.73449,9.11748,4.07899,2.97677,6.23724,5.38799,0,3.23849,
2015-05-02,08:00,5.35699,7.75749,2.41775,5.24874,5.32724,4.56,0,3.89125,
2015-05-02,09:00,4.3465,5.31799,0.343034,5.57574,2.30075,3.465,0,3.92425,
2015-05-02,10:00,2.367,3.96749,-0.189122,5.9305,3.401,4.004,0,3.937,
2015-05-02,11:00,9.91273,4.38274,0.759599,6.34374,4.18825,4.684,0,5.95724,
2015-05-02,12:00,5.3465,5.16024,0.927849,6.18825,4.13975,5.15199,0,3.31242,
2015-05-02,13:00,5.241,9.53073,6.06549,4.54475,9.76048,5.685,0,2.6855,
2015-05-02,14:00,8.21774,10.4545,4.68499,4.77799,7.80599,4.811,0,3.78675,
2015-05-02,15:00,6.18199,10.92,0.372199,4.88574,4.15775,4.244,0,3.2835,
2015-05-02,16:00,2.1412,5.65624,0.25325,2.78925,2.67875,3.623,0,2.4175,
2015-05-02,17:00,3.76175,3.499,0.765848,2.53749,3.23475,2.756,0,3.213,
2015-05-02,18:00,2.965,6.91974,1.47022,2.97325,4.62424,2.538,0,2.39775,
2015-05-02,19:00,3.93325,6.46674,2.3235,1.6645,5.63699,2.318,0,1.38512,
2015-05-02,20:00,1.36852,5.32774,3.08375,2.0285,3.207,1.799,0,3.0285,
2015-05-02,21:00,1.75082,5.74349,2.382,2.42175,2.56549,1.532,0,1.78012,
2015-05-02,22:00,1.84725,5.84574,3.50825,1.93225,4.44474,1.073,0,0.819849,
2015-05-02,23:00,1.22907,4.24349,2.894,2.4605,3.72549,0.7336,0,1.3625,
2015-05-03,00:00,0.855124,4.59149,1.79707,2.4505,2.63745,0.692699,0,0.5181,
2015-05-03,01:00,-1.58475,3.3985,0.789624,2.65,0.789424,0.6503,0,0.388725,
2015-05-03,02:00,2.30767,6.0685,2.0715,1.78972,3.49825,0.959599,0,0.247225,
2015-05-03,03:00,2.3375,4.44249,0.30695,1.85975,2.31,1.209,0,-0.121544,
2015-05-03,04:00,1.72212,3.74425,-2.2187,2.68825,2.14825,0.664399,0,0.384788,
2015-05-03,05:00,0.53775,4.71549,-0.630414,1.3665,2.6135,0.513599,0,0.309075,
2015-05-03,06:00,0,3.3695,1.41666,1.61492,0.829924,-0.426,0,2.5525,
2015-05-03,07:00,0,-1.42575,0,1.69575,-2.08623,-1.221,0,0.554699,
2015-05-03,08:00,-1.09117,1.08902,-3.33875,0.959749,-3.6955,-1.445,0,-1.22372,
2015-05-03,09:00,-3.39666,4.65887,0,-1.29515,-4.35549,-1.636,0,-2.82166,
2015-05-03,10:00,-2.89825,4.17224,-5.13666,0.141317,-1.22492,-0.7521,0,-0.879649,
2015-05-03,11:00,-3.46825,5.07899,-2.91375,1.10125,-1.57835,-0.1485,0,-1.38943,
2015-05-03,12:00,0,0.916075,-3.269,0.1097,2.0124,0.9592,0,0.869324,
2015-05-03,13:00,-2.61106,-0.679574,0.15505,1.82457,0,1.934,0,-0.340225,
2015-05-03,14:00,6.326,-1.5309,0.0863004,2.393,0,2.454,0,0.259299,
2015-05-03,15:00,3.33255,-1.2172,0.751799,1.39967,-2.80925,3.065,0,-1.70496,
2015-05-03,16:00,2.03027,0.09975,0,-0.0649999,-3.25113,3.08,0,1.302,
2015-05-03,17:00,2.62275,4.85925,-3.369,1.4835,1.687,3.023,0,-0.519566,
2015-05-03,18:00,11.9125,3.89512,0.602249,3.36325,4.91357,3.433,0,2.21525,
2015-05-03,19:00,11.1615,6.14024,13.1485,3.92175,4.07074,3.519,0,2.2905,
2015-05-03,20:00,2.75375,5.92414,4.89997,3.97449,11.4387,3.627,0,3.05525,
2015-05-03,21:00,8.86523,9.06924,9.89124,7.69199,6.91875,3.849,0,10.5492,
2015-05-03,22:00,7.09924,8.79549,7.563,6.28974,7.46075,4.659,0,7.42325,
2015-05-03,23:00,5.67849,8.78548,3.97275,5.841,7.53249,5.77599,0,6.38599,
2015-05-04,00:00,0,8.33998,6.69849,5.81474,8.08473,4.878,0,6.00774,
2015-05-04,01:00,0,8.52698,6.0275,7.24899,8.98448,3.893,0,5.26049,
2015-05-04,02:00,7.26225,10.8225,5.68974,6.1945,9.82124,3.317,0,5.84,
2015-05-04,03:00,5.90724,8.28899,2.8535,5.32324,7.504,2.781,0,5.40199,
2015-05-04,04:00,8.57298,5.73849,6.77549,5.46625,6.72074,3.457,0,4.91924,
2015-05-04,05:00,10.7637,7.03149,4.04199,4.41949,5.701,4.1,0,5.449,
2015-05-04,06:00,14.5425,7.58799,7.10674,6.25849,5.55574,5.536,0,3.6945,
2015-05-04,07:00,11.915,8.39424,6.61724,8.70848,8.18674,7.253,0,7.1955,
2015-05-04,08:00,0,2.44275,-0.238143,8.89124,0,2.962,0,8.52998,
2015-05-04,09:00,0,2.05325,-2.08225,8.06874,0,-1.208,0,6.24699,
2015-05-04,10:00,3.60675,4.73724,1.25862,4.6935,5.592,0.7856,0,1.92433,
2015-05-04,11:00,4.59399,6.17075,4.5145,3.42235,7.94399,2.454,0,0.341249,
2015-05-04,12:00,4.44899,7.33824,3.5375,3.57975,8.30099,3.551,0,3.49787,
2015-05-04,13:00,4.80099,4.23874,1.95312,5.9165,4.84624,4.85699,0,5.63049,
2015-05-04,14:00,5.14999,7.65074,1.94275,5.6635,8.38849,4.504,0,7.3,
2015-05-04,15:00,3.379,5.24149,2.423,6.71625,5.27474,3.982,0,5.63149,
2015-05-04,16:00,5.83174,7.09724,4.327,5.14474,9.36148,3.656,0,3.688,
2015-05-04,17:00,7.31999,9.16899,7.88425,7.34049,10.9682,3.314,0,9.47949,
2015-05-04,18:00,6.5685,8.52348,6.87849,7.40675,8.30724,5.101,0,10.1632,
2015-05-04,19:00,8.29724,8.93074,7.00324,5.61475,9.60373,6.89799,0,7.95899,
2015-05-04,20:00,7.41374,10.4605,6.53099,6.85925,10.553,6.113,0,7.85349,
2015-05-04,21:00,5.11449,11.1,4.71624,7.78249,10.1175,4.948,0,8.21349,
2015-05-04,22:00,5.39424,8.00699,5.437,6.31674,8.91223,4.407,0,6.44424,
2015-05-04,23:00,4.18537,7.62149,4.87374,4.98425,6.88999,3.979,0,4.72424,
2015-05-05,00:00,1.16275,4.41699,2.1275,5.312,3.18575,4.266,0,5.77525,
2015-05-05,01:00,2.002,5.09774,2.342,4.63449,4.95824,4.699,0,3.65475,
2015-05-05,02:00,2.3505,3.41975,3.7515,3.80249,4.17774,4.95599,0,3.70174,
2015-05-05,03:00,3.83049,5.51475,3.487,2.78099,4.24924,5.09599,0,2.68525,
2015-05-05,04:00,3.23849,5.79275,3.34999,1.74255,5.71375,5.365,0,2.08625,
2015-05-05,05:00,4.33199,4.28749,2.632,3.83974,5.42,5.656,0,4.17749,
2015-05-05,06:00,4.61324,6.29124,3.70074,4.26424,4.61375,5.673,0,4.34225,
2015-05-05,07:00,5.09775,5.39925,4.08824,4.47749,2.59024,5.365,0,4.95149,
2015-05-05,08:00,5.49799,5.51099,2.58017,7.61949,1.998,4.892,0,5.506,
2015-05-05,09:00,7.04624,8.33424,10.343,6.11749,3.8005,4.661,0,5.66724,
2015-05-05,10:00,6.90675,10.9517,8.58273,5.12724,7.0715,3.817,0,4.73724,
2015-05-05,11:00,5.395,6.86549,10.5397,4.49799,5.03374,3.184,0,2.67817,
2015-05-05,12:00,4.57174,7.20574,5.5425,6.00475,4.57824,3.773,0,2.81324,
2015-05-05,13:00,5.45074,9.72324,10.6697,6.61349,5.07424,4.37099,0,4.1225,
2015-05-05,14:00,5.46049,8.01874,4.32414,5.27774,6.2635,4.02,0,2.5975,
2015-05-05,15:00,5.61524,7.96624,8.53224,5.88625,5.28424,3.895,0,4.34699,
2015-05-05,16:00,5.59274,6.495,7.20349,5.15724,4.73425,3.74,0,5.06924,
2015-05-05,17:00,3.312,6.22524,6.15575,6.55074,5.367,3.616,0,4.52999,
2015-05-05,18:00,4.09374,4.6365,3.16325,7.16724,4.98975,3.207,0,7.56999,
2015-05-05,19:00,4.11224,4.9965,2.74012,7.59899,3.5575,3.277,0,7.10874,
2015-05-05,20:00,5.33675,6.71349,2.9925,6.04199,6.159,4.155,0,5.55374,
2015-05-05,21:00,4.73149,7.16799,1.83425,3.89849,6.16249,5.014,0,3.434,
2015-05-05,22:00,4.37499,6.60324,1.98342,3.341,5.67699,4.669,0,2.98675,
2015-05-05,23:00,3.71225,6.05074,1.7636,4.81574,5.56249,4.161,0,5.32774,
2015-05-06,00:00,4.69599,6.06149,0.663199,5.994,2.80575,5.171,0,5.20449,
2015-05-06,01:00,3.8495,5.56024,5.11649,5.2515,5.90174,5.92699,0,4.12225,
2015-05-06,02:00,4.65199,6.99725,5.02899,4.47224,8.36273,6.71899,0,4.50749,
2015-05-06,03:00,5.52699,7.68724,4.98374,6.717,9.54823,7.25,0,5.35699,
2015-05-06,04:00,4.92274,7.407,3.95024,5.883,9.05899,7.73199,0,5.63125,
2015-05-06,05:00,6.13149,7.36925,5.01174,7.02699,8.90799,8.17699,0,6.53249,
2015-05-06,06:00,10.4195,10.7345,8.68149,9.17099,10.1027,8.14699,0,10.364,
2015-05-06,07:00,13.17,8.54799,9.32748,8.55399,5.48575,7.632,0,9.34573,
2015-05-06,08:00,9.66899,10.2422,7.0985,9.21799,6.69424,5.647,0,7.49024,
2015-05-06,09:00,7.39649,10.6057,10.4535,7.2075,7.94199,3.725,0,4.422,
2015-05-06,10:00,5.70024,9.21199,7.17674,5.31574,4.07649,4.598,0,4.13425,
2015-05-06,11:00,6.39199,5.43375,1.76507,4.29224,2.18075,5.631,0,3.545,
2015-05-06,12:00,7.02174,4.71524,-1.14847,3.66775,-0.0724993,4.187,0,2.6405,
2015-05-06,13:00,7.63224,9.59424,-1.12015,5.01924,3.3957,2.946,0,3.679,
2015-05-06,14:00,6.19375,9.87898,5.72374,4.57774,4.119,3.192,0,3.48925,
2015-05-06,15:00,7.05849,7.95599,3.91875,7.61474,2.5775,3.945,0,4.286,
2015-05-06,16:00,7.13899,13.3925,8.58398,6.57174,8.60074,4.029,0,1.29622,
2015-05-06,17:00,6.56474,9.28323,7.56674,7.31249,3.4505,4.056,0,7.74874,
2015-05-06,18:00,6.8075,8.60548,7.63899,9.00473,2.05072,6.214,0,8.31973,
2015-05-06,19:00,7.15849,13.6475,10.2107,10.61,9.87274,8.53299,0,13.23,
2015-05-06,20:00,8.98273,11.2267,9.54373,8.12474,10.486,10.75,0,6.85749,
2015-05-06,21:00,8.36948,14.4675,10.9137,9.58299,7.87949,13.1,0,11.1275,
2015-05-06,22:00,8.50574,13.2675,12.695,10.2252,9.56474,9.04999,0,9.42349,
2015-05-06,23:00,9.45174,13.15,10.4845,10.0315,12.05,4.711,0,6.54275,
2015-05-07,00:00,8.56874,11.4525,7.92799,10.3257,9.40199,4.251,0,10.281,
2015-05-07,01:00,7.4145,8.88548,6.27074,11.1025,9.45424,3.816,0,10.467,
2015-05-07,02:00,7.38574,10.4562,7.21799,8.08723,6.18324,3.637,0,8.67374,
2015-05-07,03:00,7.35224,7.15749,11.416,7.76199,5.22649,3.004,0,6.97749,
2015-05-07,04:00,5.33775,8.84224,8.53424,7.30174,8.73824,5.27399,0,6.72675,
